Precio_real,Precio_predicho,Error_absoluto
487000,563337.0,76337.0
130000,174964.78,44964.78125
442000,316102.2,125897.8125
340000,340584.88,584.875
263000,251308.08,11691.921875
344000,305288.56,38711.4375
208000,211562.39,3562.390625
373000,184720.97,188279.03125
331000,304645.7,26354.3125
159000,161616.95,2616.953125
128000,132970.58,4970.578125
443000,403537.0,39463.0
99000,150653.83,51653.828125
500000,553148.1,53148.125
180000,210684.05,30684.046875
414000,253862.62,160137.375
261000,282560.4,21560.40625
502000,381911.75,120088.25
156000,192845.39,36845.390625
162000,172039.97,10039.96875
156000,170122.62,14122.625
198000,182121.19,15878.8125
582000,356395.9,225604.09375
83000,150185.81,67185.8125
269000,231663.66,37336.34375
92000,151271.2,59271.203125
132000,143168.6,11168.59375
296000,220105.19,75894.8125
222000,177237.88,44762.125
419000,374852.25,44147.75
101000,130191.25,29191.25
649000,551668.1,97331.875
609000,444495.56,164504.4375
94000,175618.28,81618.28125
100000,158378.11,58378.109375
640000,312183.16,327816.84375
376000,448031.56,72031.5625
219000,178854.28,40145.71875
228000,192637.17,35362.828125
614000,527300.44,86699.5625
361000,244856.97,116143.03125
258000,236974.92,21025.078125
154000,121776.12,32223.8828125
597000,590009.4,6990.625
104000,120315.44,16315.4375
267000,207894.08,59105.921875
351000,272747.2,78252.8125
168000,155674.73,12325.265625
153000,160772.34,7772.34375
227000,337444.2,110444.1875
689000,416785.25,272214.75
261000,241275.77,19724.234375
162000,122395.71,39604.2890625
84000,139784.16,55784.15625
212000,216498.5,4498.5
390000,281721.25,108278.75
150000,127972.43,22027.5703125
201000,166169.03,34830.96875
160000,151004.1,8995.90625
298000,191491.14,106508.859375
170000,222303.14,52303.140625
235000,141314.6,93685.40625
87000,141249.77,54249.765625
122000,126977.35,4977.3515625
351000,284356.0,66644.0
202000,189597.95,12402.046875
553000,479189.4,73810.59375
126000,172267.83,46267.828125
725000,441108.06,283891.9375
712000,529916.6,182083.375
585000,426032.56,158967.4375
130000,148163.42,18163.421875
175000,231987.06,56987.0625
218000,193849.66,24150.34375
415000,264828.88,150171.125
284000,155461.12,128538.875
398000,249194.31,148805.6875
161000,166563.03,5563.03125
760000,649156.5,110843.5
114000,135911.39,21911.390625
154000,129011.3,24988.703125
154000,133299.9,20700.09375
174000,172464.28,1535.71875
260000,288780.03,28780.03125
106000,130512.81,24512.8125
212000,205076.25,6923.75
117000,223893.58,106893.578125
79000,142788.45,63788.453125
746000,609071.44,136928.5625
128000,158866.97,30866.96875
599000,465266.62,133733.375
218000,211366.86,6633.140625
1039000,529594.94,509405.0625
417000,363445.12,53554.875
166000,138518.31,27481.6875
239000,221551.19,17448.8125
186000,180252.31,5747.6875
286000,259344.06,26655.9375
442000,677031.4,235031.375
489000,391825.22,97174.78125
533000,349800.22,183199.78125
168000,222392.81,54392.8125
111000,152437.94,41437.9375
376000,204488.17,171511.828125
68000,144965.77,76965.765625
1164000,800382.2,363617.8125
174000,184588.03,10588.03125
121000,316232.8,195232.8125
326000,251479.7,74520.296875
105000,164819.61,59819.609375
152000,172020.31,20020.3125
744000,647163.25,96836.75
104000,153500.9,49500.90625
199000,233562.22,34562.21875
135000,177718.77,42718.765625
346000,365370.97,19370.96875
185000,211458.94,26458.9375
178000,239280.25,61280.25
274000,274007.75,7.75
386000,237658.4,148341.59375
257000,338339.12,81339.125
217000,163971.5,53028.5
105000,143111.5,38111.5
588000,337915.47,250084.53125
664000,270539.6,393460.40625
209000,151163.23,57836.765625
181000,196247.1,15247.09375
171000,163350.78,7649.21875
153000,123713.6,29286.3984375
150000,197850.3,47850.296875
250000,206960.25,43039.75
193000,171387.88,21612.125
184000,135733.94,48266.0625
172000,227581.72,55581.71875
197000,175515.53,21484.46875
679000,532384.44,146615.5625
687000,331624.47,355375.53125
217000,498151.06,281151.0625
469000,437517.38,31482.625
184000,192139.88,8139.875
251000,179753.1,71246.90625
95000,160188.6,65188.59375
354000,357279.75,3279.75
270000,196882.06,73117.9375
191000,265684.9,74684.90625
241000,151843.25,89156.75
458000,302975.12,155024.875
169000,137116.28,31883.71875
108000,154387.1,46387.09375
301000,303580.3,2580.3125
331000,278741.22,52258.78125
303000,237767.1,65232.90625
136000,139938.38,3938.375
605000,299254.97,305745.03125
206000,188170.28,17829.71875
344000,235238.73,108761.265625
389000,287057.3,101942.6875
214000,188197.19,25802.8125
352000,191121.17,160878.828125
146000,156111.4,10111.40625
227000,210937.66,16062.34375
100000,153700.78,53700.78125
1056000,673951.9,382048.125
295000,203558.06,91441.9375
281000,270249.16,10750.84375
167000,149344.47,17655.53125
252000,237666.36,14333.640625
486000,209317.94,276682.0625
392000,226214.67,165785.328125
433000,272235.72,160764.28125
1039000,759318.1,279681.875
210000,161061.47,48938.53125
238000,187654.81,50345.1875
176000,263002.97,87002.96875
137000,138909.16,1909.15625
288000,274367.25,13632.75
525000,531856.75,6856.75
91000,147655.55,56655.546875
952000,865326.0,86674.0
183000,176322.28,6677.71875
191000,206465.12,15465.125
607000,423893.66,183106.34375
262000,269916.03,7916.03125
272000,196413.9,75586.09375
202000,213047.97,11047.96875
140000,144984.86,4984.859375
248000,228850.45,19149.546875
509000,445858.38,63141.625
255000,255673.69,673.6875
186000,182481.25,3518.75
365000,209348.05,155651.953125
136000,140159.06,4159.0625
116000,110371.94,5628.0625
213000,157529.6,55470.40625
740000,568387.4,171612.625
549000,276943.78,272056.21875
281000,266375.75,14624.25
241000,290949.84,49949.84375
79000,116944.03,37944.03125
222000,213339.4,8660.59375
291000,250402.94,40597.0625
637000,528629.6,108370.375
203000,148797.47,54202.53125
177000,200350.88,23350.875
509000,382025.9,126974.09375
1131000,767318.0,363682.0
536000,501753.0,34247.0
170000,225838.64,55838.640625
367000,261853.03,105146.96875
182000,186239.06,4239.0625
298000,274041.44,23958.5625
1241000,751109.1,489890.875
160000,219023.3,59023.296875
210000,186658.6,23341.40625
589000,483562.12,105437.875
127000,214499.83,87499.828125
185000,146292.62,38707.375
328000,218802.69,109197.3125
767000,706621.0,60379.0
68000,134339.58,66339.578125
229000,187408.52,41591.484375
159000,144101.34,14898.65625
431000,272864.75,158135.25
100000,130683.93,30683.9296875
90000,143121.6,53121.59375
348000,294809.7,53190.3125
360000,240418.38,119581.625
325000,276858.97,48141.03125
618000,654848.94,36848.9375
1132000,805444.9,326555.125
116000,230474.95,114474.953125
195000,226417.25,31417.25
639000,447492.56,191507.4375
331000,239777.64,91222.359375
227000,196261.16,30738.84375
310000,233583.31,76416.6875
287000,246298.7,40701.296875
172000,159170.45,12829.546875
156000,179999.72,23999.71875
152000,162955.06,10955.0625
291000,212909.64,78090.359375
464000,203121.16,260878.84375
223000,147455.5,75544.5
221000,239548.83,18548.828125
119000,144883.9,25883.90625
392000,233217.12,158782.875
217000,154384.55,62615.453125
70000,115474.59,45474.59375
326000,269696.25,56303.75
95000,131241.72,36241.71875
86000,141920.55,55920.546875
178000,210173.23,32173.234375
133000,190815.34,57815.34375
189000,185135.47,3864.53125
402000,310562.06,91437.9375
653000,366884.8,286115.1875
218000,174397.03,43602.96875
470000,598077.6,128077.625
273000,198491.47,74508.53125
149000,125189.15,23810.8515625
310000,221804.81,88195.1875
222000,213478.62,8521.375
121000,158847.81,37847.8125
227000,160496.03,66503.96875
477000,376613.1,100386.90625
190000,164804.34,25195.65625
313000,308466.56,4533.4375
187000,199488.23,12488.234375
292000,229946.89,62053.109375
194000,160932.84,33067.15625
231000,189055.77,41944.234375
125000,130240.375,5240.375
666000,403564.06,262435.9375
413000,329413.6,83586.40625
415000,378606.8,36393.1875
999000,694812.56,304187.4375
265000,216564.0,48436.0
361000,272532.28,88467.71875
241000,196850.16,44149.84375
135000,131480.19,3519.8125
336000,238043.25,97956.75
274000,211302.88,62697.125
310000,241877.86,68122.140625
133000,161191.6,28191.59375
209000,184699.66,24300.34375
319000,227503.64,91496.359375
214000,225426.06,11426.0625
313000,251920.22,61079.78125
507000,293085.97,213914.03125
182000,234569.78,52569.78125
156000,182887.44,26887.4375
332000,326350.0,5650.0
95000,145943.03,50943.03125
149000,190653.34,41653.34375
157000,180518.73,23518.734375
103000,137331.03,34331.03125
404000,401352.3,2647.6875
191000,230351.66,39351.65625
292000,197258.23,94741.765625
166000,201628.94,35628.9375
191000,214086.31,23086.3125
303000,216269.62,86730.375
113000,124850.76,11850.7578125
289000,237338.92,51661.078125
201000,158788.0,42212.0
243000,207551.11,35448.890625
390000,251177.23,138822.765625
313000,255036.55,57963.453125
165000,171627.38,6627.375
183000,369526.4,186526.40625
138000,155779.22,17779.21875
524000,243742.31,280257.6875
286000,186261.2,99738.796875
145000,151372.38,6372.375
323000,305731.97,17268.03125
574000,252131.64,321868.359375
329000,187566.19,141433.8125
186000,146981.6,39018.40625
334000,246152.9,87847.09375
151000,141645.78,9354.21875
176000,188874.12,12874.125
197000,180756.11,16243.890625
191000,144243.72,46756.28125
463000,297182.53,165817.46875
300000,210461.92,89538.078125
290000,193909.12,96090.875
227000,168109.81,58890.1875
379000,240346.05,138653.953125
637000,549757.56,87242.4375
140000,188767.81,48767.8125
175000,188379.81,13379.8125
661000,356457.47,304542.53125
73000,139207.97,66207.96875
237000,204938.38,32061.625
187000,219458.9,32458.90625
189000,168872.4,20127.59375
213000,217090.56,4090.5625
671000,536331.06,134668.9375
616000,675012.25,59012.25
473000,245838.62,227161.375
437000,339482.12,97517.875
438000,504327.2,66327.1875
1254000,869609.6,384390.375
921000,549154.56,371845.4375
180000,146719.6,33280.40625
287000,221373.45,65626.546875
68000,132041.2,64041.203125
140000,142779.5,2779.5
155000,212522.88,57522.875
285000,197866.23,87133.765625
272000,207776.58,64223.421875
125000,142432.83,17432.828125
295000,666078.94,371078.9375
467000,353380.7,113619.3125
107000,168516.53,61516.53125
291000,283571.84,7428.15625
672000,581496.3,90503.6875
360000,247555.6,112444.40625
725000,415468.44,309531.5625
148000,166563.22,18563.21875
318000,200163.08,117836.921875
264000,211016.97,52983.03125
349000,224848.12,124151.875
121000,152185.44,31185.4375
331000,216636.23,114363.765625
221000,233646.48,12646.484375
312000,213240.94,98759.0625
858000,846951.06,11048.9375
643000,576605.75,66394.25
156000,154813.69,1186.3125
157000,147101.19,9898.8125
540000,456768.4,83231.59375
398000,353347.12,44652.875
127000,166900.56,39900.5625
99000,128785.164,29785.1640625
701000,516073.75,184926.25
127000,127776.32,776.3203125
199000,218506.64,19506.640625
338000,275955.22,62044.78125
230000,171120.64,58879.359375
321000,276490.7,44509.3125
554000,212322.16,341677.84375
151000,148450.88,2549.125
124000,139095.03,15095.03125
134000,169198.28,35198.28125
347000,232869.95,114130.046875
235000,179254.25,55745.75
646000,551099.5,94900.5
376000,350987.7,25012.3125
685000,562640.6,122359.375
394000,228829.95,165170.046875
595000,594544.1,455.875
641000,574219.9,66780.125
147000,127044.14,19955.859375
117000,153262.38,36262.375
1163000,730375.6,432624.375
128000,159735.9,31735.90625
186000,136982.47,49017.53125
150000,191748.45,41748.453125
356000,373040.1,17040.09375
679000,393007.3,285992.6875
147000,133474.28,13525.71875
94000,141555.22,47555.21875
706000,602744.4,103255.625
418000,272882.72,145117.28125
142000,191890.05,49890.046875
274000,224386.06,49613.9375
241000,233284.58,7715.421875
149000,199944.25,50944.25
477000,423949.2,53050.8125
121000,135961.81,14961.8125
158000,143596.84,14403.15625
435000,364041.47,70958.53125
312000,284813.1,27186.90625
466000,358798.38,107201.625
154000,217293.39,63293.390625
212000,187307.36,24692.640625
700000,532580.1,167419.875
105000,143644.12,38644.125
730000,719798.75,10201.25
159000,172951.1,13951.09375
177000,185908.33,8908.328125
252000,272395.97,20395.96875
215000,147101.06,67898.9375
182000,188860.03,6860.03125
239000,234383.42,4616.578125
193000,185368.39,7631.609375
323000,162968.12,160031.875
587000,458862.94,128137.0625
356000,384163.84,28163.84375
168000,147272.67,20727.328125
129000,141680.62,12680.625
159000,131032.25,27967.75
747000,449203.62,297796.375
793000,425373.4,367626.59375
92000,141122.45,49122.453125
163000,176480.95,13480.953125
1226000,565056.0,660944.0
437000,272787.97,164212.03125
228000,147726.78,80273.21875
331000,298739.47,32260.53125
123000,146047.75,23047.75
92000,164380.95,72380.953125
212000,222147.77,10147.765625
810000,714114.0,95886.0
446000,281509.56,164490.4375
647000,565722.9,81277.125
118000,112087.19,5912.8125
792000,475512.9,316487.09375
136000,165274.78,29274.78125
77000,125189.375,48189.375
205000,215451.75,10451.75
419000,230508.44,188491.5625
243000,205888.95,37111.046875
948000,682905.9,265094.125
140000,131324.88,8675.125
148000,155993.03,7993.03125
226000,403068.34,177068.34375
460000,391207.38,68792.625
133000,172110.86,39110.859375
446000,255838.38,190161.625
422000,291596.44,130403.5625
997000,598147.75,398852.25
263000,272070.62,9070.625
165000,188327.6,23327.59375
203000,147780.62,55219.375
460000,303605.1,156394.90625
461000,432048.12,28951.875
150000,169450.97,19450.96875
145000,131360.62,13639.375
170000,206036.05,36036.046875
346000,281146.2,64853.8125
620000,471539.8,148460.1875
91000,170862.34,79862.34375
119000,143710.88,24710.875
582000,417199.25,164800.75
109000,120250.625,11250.625
455000,264935.56,190064.4375
364000,268876.78,95123.21875
614000,245211.53,368788.46875
214000,183605.62,30394.375
209000,176264.53,32735.46875
119000,138650.5,19650.5
205000,212491.84,7491.84375
293000,178979.25,114020.75
106000,141271.56,35271.5625
99000,133784.19,34784.1875
368000,233106.89,134893.109375
639000,602168.75,36831.25
208000,257798.44,49798.4375
167000,209935.66,42935.65625
175000,184239.89,9239.890625
329000,331890.1,2890.09375
360000,274525.53,85474.46875
788000,550988.94,237011.0625
97000,150602.19,53602.1875
370000,247043.11,122956.890625
751000,414431.16,336568.84375
174000,190203.05,16203.046875
191000,172429.69,18570.3125
160000,142533.03,17466.96875
437000,412183.4,24816.59375
215000,209297.45,5702.546875
222000,174613.9,47386.09375
173000,174216.16,1216.15625
88000,135214.69,47214.6875
354000,239138.7,114861.296875
62000,142899.45,80899.453125
539000,447960.75,91039.25
416000,262113.97,153886.03125
794000,692551.06,101448.9375
194000,212072.45,18072.453125
768000,695839.75,72160.25
217000,164449.5,52550.5
840000,644075.75,195924.25
214000,215715.39,1715.390625
163000,180006.52,17006.515625
414000,267893.8,146106.1875
225000,205948.06,19051.9375
750000,513755.72,236244.28125
767000,826917.7,59917.6875
216000,167848.62,48151.375
1201000,638633.25,562366.75
361000,248552.45,112447.546875
448000,276482.97,171517.03125
844000,342483.38,501516.625
317000,235434.88,81565.125
335000,211182.95,123817.046875
165000,139592.38,25407.625
164000,168027.3,4027.296875
104000,123001.11,19001.109375
466000,581577.0,115577.0
841000,863629.6,22629.625
688000,454166.12,233833.875
653000,501127.7,151872.3125
218000,160201.03,57798.96875
200000,230978.67,30978.671875
387000,306420.38,80579.625
691000,669966.44,21033.5625
507000,279316.06,227683.9375
327000,223170.12,103829.875
269000,172954.89,96045.109375
246000,231840.34,14159.65625
399000,254402.02,144597.984375
136000,146340.69,10340.6875
1184000,576004.7,607995.3125
73000,173097.27,100097.265625
801000,587439.5,213560.5
120000,149872.45,29872.453125
326000,175424.19,150575.8125
129000,153374.62,24374.625
277000,209500.45,67499.546875
170000,161327.23,8672.765625
252000,205866.17,46133.828125
425000,331565.25,93434.75
138000,217574.92,79574.921875
117000,148509.53,31509.53125
381000,301671.1,79328.90625
249000,164103.16,84896.84375
133000,189707.36,56707.359375
438000,342362.75,95637.25
274000,293589.9,19589.90625
144000,136896.94,7103.0625
222000,218114.02,3885.984375
494000,280177.2,213822.8125
144000,167501.62,23501.625
592000,494501.2,97498.8125
388000,434728.44,46728.4375
736000,547857.25,188142.75
244000,220257.9,23742.09375
174000,162528.66,11471.34375
302000,246123.2,55876.796875
881000,432200.94,448799.0625
252000,189118.72,62881.28125
190000,208800.95,18800.953125
162000,164081.83,2081.828125
222000,199756.83,22243.171875
123000,121171.42,1828.578125
110000,136684.62,26684.625
98000,133905.38,35905.375
